timestamp,container,cpu_pct,mem_usage,mem_pct,net_io,block_io
10:29:59,qa-orderapi-1,38.34,376.1MiB on 1GiB,36.73,67.7MB on 56.1MB,0B on 295kB
10:29:59,qa-userapi-1,192.21,498.8MiB on 1GiB,48.71,14.3MB on 10.1MB,0B on 299kB
10:29:59,qa-eureka-1,0.80,213.2MiB on 512MiB,41.65,98.7kB on 608kB,0B on 315kB
10:29:59,qa-mysql-user-1,5.03,404MiB on 15.26GiB,2.58,4.5MB on 8.98MB,131kB on 317MB
10:29:59,qa-redis-1,1.83,6.793MiB on 15.26GiB,0.04,13.2MB on 8.93MB,0B on 2.23MB
10:29:59,qa-mysql-order-1,17.33,450.7MiB on 15.26GiB,2.88,27.7MB on 43.7MB,131kB on 454MB
10:29:59,qa-kafka-1,2.58,437.2MiB on 15.26GiB,2.80,3.11MB on 2.05MB,0B on 5.46MB
10:30:07,qa-k6-run-9cc3f2e08572,8.59,127.8MiB on 15.26GiB,0.82,19.9MB on 13.7MB,0B on 0B
10:30:07,qa-gateway-1,12.21,238MiB on 768MiB,30.99,32.9MB on 39.5MB,0B on 393kB
10:30:07,qa-orderapi-1,38.65,381.3MiB on 1GiB,37.24,71.5MB on 59.1MB,0B on 295kB
10:30:07,qa-userapi-1,194.99,504.2MiB on 1GiB,49.23,14.9MB on 10.5MB,0B on 299kB
10:30:07,qa-eureka-1,1.62,213.5MiB on 512MiB,41.70,100kB on 626kB,0B on 315kB
10:30:07,qa-mysql-user-1,7.21,404MiB on 15.26GiB,2.58,4.67MB on 9.34MB,131kB on 318MB
10:30:07,qa-redis-1,3.97,6.977MiB on 15.26GiB,0.04,14MB on 9.53MB,0B on 2.23MB
10:30:07,qa-mysql-order-1,20.44,450.5MiB on 15.26GiB,2.88,29.1MB on 46.2MB,131kB on 461MB
10:30:07,qa-kafka-1,30.46,447.1MiB on 15.26GiB,2.86,3.23MB on 2.1MB,0B on 5.68MB
10:30:16,qa-k6-run-9cc3f2e08572,8.38,129.2MiB on 15.26GiB,0.83,20.8MB on 14.2MB,0B on 0B
10:30:16,qa-gateway-1,12.77,238.2MiB on 768MiB,31.02,34.3MB on 41.2MB,0B on 406kB
10:30:16,qa-orderapi-1,38.15,381.6MiB on 1GiB,37.27,75.1MB on 62MB,0B on 307kB
10:30:16,qa-userapi-1,196.15,504.7MiB on 1GiB,49.29,15.4MB on 10.9MB,0B on 311kB
10:30:16,qa-eureka-1,0.77,213.2MiB on 512MiB,41.65,101kB on 638kB,0B on 328kB
10:30:16,qa-mysql-user-1,4.05,404.1MiB on 15.26GiB,2.59,4.83MB on 9.67MB,131kB on 318MB
10:30:16,qa-redis-1,1.99,7.121MiB on 15.26GiB,0.05,14.7MB on 10.1MB,0B on 2.23MB
10:30:16,qa-mysql-order-1,17.52,450.7MiB on 15.26GiB,2.88,30.4MB on 48.6MB,131kB on 467MB
10:30:16,qa-kafka-1,2.82,447.9MiB on 15.26GiB,2.87,3.35MB on 2.15MB,0B on 5.75MB
10:30:24,qa-k6-run-9cc3f2e08572,8.12,129.3MiB on 15.26GiB,0.83,21.7MB on 14.7MB,0B on 0B
10:30:24,qa-gateway-1,12.27,238.2MiB on 768MiB,31.02,35.8MB on 43MB,0B on 406kB
10:30:24,qa-orderapi-1,41.66,382.2MiB on 1GiB,37.33,79.3MB on 65.3MB,0B on 307kB
10:30:24,qa-userapi-1,191.93,505.1MiB on 1GiB,49.32,15.9MB on 11.3MB,0B on 311kB
10:30:24,qa-eureka-1,29.06,219.2MiB on 512MiB,42.81,106kB on 660kB,0B on 328kB
10:30:24,qa-mysql-user-1,4.54,404.1MiB on 15.26GiB,2.59,5.01MB on 10MB,131kB on 318MB
10:30:24,qa-redis-1,2.19,7.387MiB on 15.26GiB,0.05,15.6MB on 10.8MB,0B on 2.23MB
10:30:24,qa-mysql-order-1,18.44,451.5MiB on 15.26GiB,2.89,32MB on 51.4MB,131kB on 473MB
10:30:24,qa-kafka-1,3.70,456.8MiB on 15.26GiB,2.92,3.49MB on 2.2MB,0B on 6MB
10:30:33,qa-k6-run-9cc3f2e08572,8.39,129.3MiB on 15.26GiB,0.83,22.8MB on 15.4MB,0B on 0B
10:30:33,qa-gateway-1,12.96,238.5MiB on 768MiB,31.06,37.4MB on 44.9MB,0B on 418kB
10:30:33,qa-orderapi-1,43.80,382.1MiB on 1GiB,37.32,83.1MB on 68.3MB,0B on 319kB
10:30:33,qa-userapi-1,194.84,505.1MiB on 1GiB,49.32,16.5MB on 11.8MB,0B on 324kB
10:30:33,qa-eureka-1,0.84,219.2MiB on 512MiB,42.82,107kB on 672kB,0B on 340kB
10:30:33,qa-mysql-user-1,8.51,404.1MiB on 15.26GiB,2.59,5.21MB on 10.4MB,131kB on 320MB
10:30:33,qa-redis-1,3.57,7.508MiB on 15.26GiB,0.05,16.5MB on 11.5MB,0B on 4.34MB
10:30:33,qa-mysql-order-1,17.97,451.3MiB on 15.26GiB,2.89,33.6MB on 54.3MB,131kB on 479MB
10:30:33,qa-kafka-1,25.78,456.9MiB on 15.26GiB,2.92,3.6MB on 2.25MB,0B on 6.24MB
10:30:42,qa-k6-run-9cc3f2e08572,7.82,129.5MiB on 15.26GiB,0.83,23.8MB on 16MB,0B on 0B
10:30:42,qa-gateway-1,12.65,238.8MiB on 768MiB,31.10,38.7MB on 46.5MB,0B on 418kB
10:30:42,qa-orderapi-1,39.63,382.4MiB on 1GiB,37.34,87.7MB on 71.9MB,0B on 319kB
10:30:42,qa-userapi-1,195.18,505.2MiB on 1GiB,49.34,17.1MB on 12.2MB,0B on 324kB
10:30:42,qa-eureka-1,1.02,212.2MiB on 512MiB,41.45,108kB on 690kB,0B on 340kB
10:30:42,qa-mysql-user-1,4.23,404.1MiB on 15.26GiB,2.59,5.38MB on 10.8MB,131kB on 320MB
10:30:42,qa-redis-1,1.93,7.625MiB on 15.26GiB,0.05,17.4MB on 12.2MB,0B on 4.34MB
10:30:42,qa-mysql-order-1,18.61,451.5MiB on 15.26GiB,2.89,35.1MB on 56.9MB,131kB on 485MB
10:30:42,qa-kafka-1,51.44,476MiB on 15.26GiB,3.05,3.75MB on 2.31MB,0B on 6.33MB
10:30:50,qa-k6-run-9cc3f2e08572,7.52,129.5MiB on 15.26GiB,0.83,24.8MB on 16.5MB,0B on 0B
10:30:50,qa-gateway-1,10.40,238.6MiB on 768MiB,31.06,40.5MB on 48.6MB,0B on 430kB
10:30:50,qa-orderapi-1,35.61,382.5MiB on 1GiB,37.36,92.2MB on 75.4MB,0B on 332kB
10:30:50,qa-userapi-1,195.37,505.3MiB on 1GiB,49.35,17.6MB on 12.6MB,0B on 336kB
10:30:50,qa-eureka-1,5.35,212.2MiB on 512MiB,41.46,112kB on 706kB,0B on 352kB
10:30:50,qa-mysql-user-1,4.20,404.2MiB on 15.26GiB,2.59,5.57MB on 11.2MB,131kB on 321MB
10:30:50,qa-redis-1,1.66,7.773MiB on 15.26GiB,0.05,18.3MB on 12.9MB,0B on 4.34MB
10:30:50,qa-mysql-order-1,20.97,452MiB on 15.26GiB,2.89,36.6MB on 59.6MB,131kB on 490MB
10:30:50,qa-kafka-1,2.37,457.2MiB on 15.26GiB,2.92,3.88MB on 2.36MB,0B on 6.56MB
10:30:59,qa-k6-run-9cc3f2e08572,8.74,130.4MiB on 15.26GiB,0.83,25.7MB on 17MB,0B on 0B
10:30:59,qa-gateway-1,11.51,238.4MiB on 768MiB,31.04,42.1MB on 50.5MB,0B on 442kB
10:30:59,qa-orderapi-1,42.34,382.7MiB on 1GiB,37.37,96.6MB on 78.9MB,0B on 344kB
10:30:59,qa-userapi-1,204.85,505.3MiB on 1GiB,49.35,18.2MB on 13MB,0B on 348kB
10:30:59,qa-eureka-1,0.92,212.3MiB on 512MiB,41.46,114kB on 725kB,0B on 365kB
10:30:59,qa-mysql-user-1,4.93,404.3MiB on 15.26GiB,2.59,5.76MB on 11.6MB,131kB on 322MB
10:30:59,qa-redis-1,2.12,8.051MiB on 15.26GiB,0.05,19.3MB on 13.7MB,0B on 4.34MB
10:30:59,qa-mysql-order-1,19.43,451.9MiB on 15.26GiB,2.89,38.4MB on 62.9MB,131kB on 497MB
10:30:59,qa-kafka-1,2.65,457.2MiB on 15.26GiB,2.93,4MB on 2.41MB,0B on 6.65MB
10:31:08,qa-k6-run-9cc3f2e08572,8.83,132.3MiB on 15.26GiB,0.85,26.8MB on 17.6MB,0B on 0B
10:31:08,qa-gateway-1,12.55,238.5MiB on 768MiB,31.05,43.5MB on 52.2MB,0B on 442kB
10:31:08,qa-orderapi-1,45.58,382.9MiB on 1GiB,37.39,101MB on 82MB,0B on 344kB
10:31:08,qa-userapi-1,207.30,505.4MiB on 1GiB,49.35,18.7MB on 13.4MB,0B on 348kB
10:31:08,qa-eureka-1,1.44,212.3MiB on 512MiB,41.46,115kB on 743kB,0B on 365kB
10:31:08,qa-mysql-user-1,5.48,404.4MiB on 15.26GiB,2.59,5.95MB on 11.9MB,131kB on 324MB
10:31:08,qa-redis-1,1.99,8.215MiB on 15.26GiB,0.05,20.2MB on 14.4MB,0B on 4.34MB
10:31:08,qa-mysql-order-1,18.80,453.2MiB on 15.26GiB,2.90,39.9MB on 65.6MB,131kB on 505MB
10:31:08,qa-kafka-1,2.84,457.2MiB on 15.26GiB,2.93,4.13MB on 2.47MB,0B on 6.88MB
10:31:16,qa-gateway-1,0.08,238.2MiB on 768MiB,31.02,44.1MB on 52.9MB,0B on 463kB
10:31:16,qa-orderapi-1,23.11,383.6MiB on 1GiB,37.46,103MB on 83.9MB,0B on 369kB
10:31:16,qa-userapi-1,47.27,507MiB on 1GiB,49.52,20.1MB on 14.6MB,0B on 373kB
10:31:16,qa-eureka-1,0.88,212.3MiB on 512MiB,41.46,117kB on 755kB,0B on 385kB
10:31:16,qa-mysql-user-1,25.85,405MiB on 15.26GiB,2.59,6.96MB on 13.3MB,131kB on 331MB
10:31:16,qa-redis-1,0.31,8.277MiB on 15.26GiB,0.05,20.5MB on 14.7MB,0B on 4.34MB
10:31:16,qa-mysql-order-1,22.25,453.9MiB on 15.26GiB,2.90,41MB on 67.2MB,131kB on 514MB
10:31:16,qa-kafka-1,2.15,457.3MiB on 15.26GiB,2.93,4.3MB on 2.6MB,0B on 7.1MB
